aircraft_code;seat_no;fare_conditions
TAQ;18D;ULTRAKAIF
TAQ;19A;ULTRAKAIF
TAQ;19B;ULTRAKAIF
TAQ;19C;ADVANCE
TAQ;19D;ADVANCE
TAQ;20A;PREMIUM
TAQ;20B;ECONOMY
TAQ;20C;BASE
TAQ;20D;ECONOMY
TAQ;21A;ADVANCE
TAQ;21B;ECONOMY
TAQ;21C;PREMIUM
TAQ;21D;ULTRAKAIF
TAQ;22A;ULTRAKAIF
TAQ;22B;BASE
TAQ;22C;PREMIUM
TAQ;22D;ADVANCE
TAQ;23A;ADVANCE
TAQ;23B;ECONOMY
TAQ;23C;PREMIUM
TAQ;23D;ULTRAKAIF
TAQ;24A;ECONOMY
TAQ;24B;BASE
TAQ;24C;BUISNESS
TAQ;24D;BUISNESS
TAQ;25A;ADVANCE
TAQ;25B;ADVANCE
TAQ;25C;PREMIUM
TAQ;25D;BASE
TAQ;26A;ULTRAKAIF
TAQ;26B;BUISNESS
TAQ;26C;PREMIUM
TAQ;26D;ECONOMY
TAQ;27A;BUISNESS
TAQ;27B;BASE
TAQ;27C;BUISNESS
TAQ;27D;PREMIUM
TAQ;28A;ADVANCE
TAQ;28B;BUISNESS
TAQ;28C;PREMIUM
TAQ;28D;ULTRAKAIF
TAQ;29A;ULTRAKAIF
TAQ;29B;BUISNESS
TAQ;29C;ADVANCE
TAQ;29D;BASE
TAQ;30A;ULTRAKAIF
TAQ;30B;ULTRAKAIF
TAQ;30C;ECONOMY
TAQ;30D;BASE
TAQ;31A;ADVANCE
TAQ;31B;BUISNESS
TAQ;31C;BUISNESS
TAQ;31D;ADVANCE
TAQ;32A;ADVANCE
TAQ;32B;BASE
TAQ;32C;ULTRAKAIF
TAQ;32D;ULTRAKAIF
TAQ;33A;ULTRAKAIF
TAQ;33B;BUISNESS
TAQ;33C;ECONOMY
TAQ;33D;PREMIUM
TAQ;34A;BASE
TAQ;34B;ADVANCE
TAQ;34C;BUISNESS
TAQ;34D;ADVANCE
TAQ;35A;ULTRAKAIF
TAQ;35B;PREMIUM
TAQ;35C;PREMIUM
TAQ;35D;ADVANCE
TAQ;36A;ADVANCE
TAQ;36B;BASE
TAQ;36C;ECONOMY
TAQ;36D;BASE
TAQ;37A;ECONOMY
TAQ;37B;BUISNESS
TAQ;37C;ECONOMY
TAQ;37D;BASE
TAQ;38A;ULTRAKAIF
TAQ;38B;BUISNESS
TAQ;38C;ULTRAKAIF
TAQ;38D;ADVANCE
TAQ;39A;BASE
TAQ;39B;PREMIUM
TAQ;39C;ULTRAKAIF
TAQ;39D;ULTRAKAIF
TAQ;40A;ADVANCE
TAQ;40B;ECONOMY
TAQ;40C;BASE
TAQ;40D;ECONOMY
RZL;1A;ADVANCE
RZL;1B;ECONOMY
RZL;1C;BASE
RZL;1D;ADVANCE
RZL;2A;PREMIUM
RZL;2B;BUISNESS
RZL;2C;BASE
RZL;2D;BUISNESS
RZL;3A;ULTRAKAIF
RZL;3B;BUISNESS
RZL;3C;BUISNESS
RZL;3D;ULTRAKAIF
RZL;4A;BUISNESS
RZL;4B;BASE
RZL;4C;ECONOMY
RZL;4D;ECONOMY
RZL;5A;PREMIUM
RZL;5B;ECONOMY
RZL;5C;ADVANCE
RZL;5D;BUISNESS
RZL;6A;BUISNESS
RZL;6B;BASE
RZL;6C;BASE
RZL;6D;ECONOMY
RZL;7A;ECONOMY
RZL;7B;BASE
RZL;7C;BUISNESS
RZL;7D;BASE
RZL;8A;ADVANCE
RZL;8B;ECONOMY
RZL;8C;ECONOMY
RZL;8D;BASE
RZL;9A;ADVANCE
RZL;9B;ULTRAKAIF
RZL;9C;ECONOMY
RZL;9D;BUISNESS
RZL;10A;BASE
RZL;10B;PREMIUM
RZL;10C;BASE
RZL;10D;ADVANCE
RZL;11A;BASE
RZL;11B;ECONOMY
RZL;11C;ULTRAKAIF
RZL;11D;BUISNESS
RZL;12A;BASE
RZL;12B;ULTRAKAIF
RZL;12C;BUISNESS
RZL;12D;PREMIUM
RZL;13A;BUISNESS
RZL;13B;BASE
RZL;13C;BUISNESS
RZL;13D;PREMIUM
RZL;14A;BUISNESS
RZL;14B;ADVANCE
RZL;14C;ADVANCE
RZL;14D;ULTRAKAIF
RZL;15A;ULTRAKAIF
RZL;15B;ECONOMY
RZL;15C;BASE
RZL;15D;BUISNESS
RZL;16A;BUISNESS
RZL;16B;ULTRAKAIF
RZL;16C;BUISNESS
RZL;16D;ECONOMY
RZL;17A;ULTRAKAIF
RZL;17B;PREMIUM
RZL;17C;BUISNESS
RZL;17D;BASE
RZL;18A;BASE
RZL;18B;ECONOMY
RZL;18C;PREMIUM
RZL;18D;ECONOMY
RZL;19A;ECONOMY
RZL;19B;BASE
RZL;19C;BASE
RZL;19D;ADVANCE
RZL;20A;PREMIUM
RZL;20B;ADVANCE
RZL;20C;ADVANCE
RZL;20D;BUISNESS
RZL;21A;ADVANCE
RZL;21B;ECONOMY
RZL;21C;ECONOMY
RZL;21D;ECONOMY
RZL;22A;PREMIUM
RZL;22B;BASE
RZL;22C;BUISNESS
RZL;22D;BASE
RZL;23A;ADVANCE
RZL;23B;BUISNESS
RZL;23C;PREMIUM
RZL;23D;BASE
RZL;24A;ULTRAKAIF
RZL;24B;PREMIUM
RZL;24C;ADVANCE
RZL;24D;ECONOMY
RZL;25A;ADVANCE
RZL;25B;BUISNESS
RZL;25C;ADVANCE
RZL;25D;ECONOMY
RZL;26A;BUISNESS
RZL;26B;BUISNESS
RZL;26C;ADVANCE
RZL;26D;ULTRAKAIF
RZL;27A;ULTRAKAIF
RZL;27B;ULTRAKAIF
RZL;27C;ADVANCE
RZL;27D;ECONOMY
RZL;28A;ECONOMY
RZL;28B;PREMIUM
RZL;28C;ADVANCE
RZL;28D;ULTRAKAIF
RZL;29A;PREMIUM
RZL;29B;BASE
RZL;29C;ULTRAKAIF
RZL;29D;BUISNESS
RZL;30A;ECONOMY
RZL;30B;ADVANCE
RZL;30C;BUISNESS
RZL;30D;ECONOMY
RZL;31A;BASE
RZL;31B;PREMIUM
RZL;31C;BUISNESS
RZL;31D;PREMIUM
RZL;32A;BASE
RZL;32B;ADVANCE
RZL;32C;BASE
RZL;32D;BUISNESS
RZL;33A;PREMIUM
RZL;33B;BUISNESS
RZL;33C;PREMIUM
RZL;33D;BUISNESS
RZL;34A;BUISNESS
RZL;34B;BASE
RZL;34C;BASE
RZL;34D;ADVANCE
RZL;35A;ULTRAKAIF
RZL;35B;BUISNESS
RZL;35C;BUISNESS
RZL;35D;ECONOMY
RZL;36A;ECONOMY
RZL;36B;ECONOMY
RZL;36C;ULTRAKAIF
RZL;36D;ULTRAKAIF
RZL;37A;ADVANCE
RZL;37B;ECONOMY
RZL;37C;ECONOMY
RZL;37D;ADVANCE
RZL;38A;ADVANCE
RZL;38B;PREMIUM
RZL;38C;ADVANCE
RZL;38D;BASE
RZL;39A;BUISNESS
RZL;39B;ULTRAKAIF
RZL;39C;ADVANCE
RZL;39D;BASE
RZL;40A;ULTRAKAIF
RZL;40B;BUISNESS
RZL;40C;BUISNESS
RZL;40D;BUISNESS
EMQ;1A;PREMIUM
EMQ;1B;ECONOMY
EMQ;1C;ULTRAKAIF
EMQ;1D;BUISNESS
EMQ;2A;PREMIUM
EMQ;2B;ECONOMY
EMQ;2C;ULTRAKAIF
EMQ;2D;BASE
EMQ;3A;ADVANCE
EMQ;3B;ADVANCE
EMQ;3C;BASE
EMQ;3D;ECONOMY
EMQ;4A;PREMIUM
EMQ;4B;ADVANCE
EMQ;4C;BASE
EMQ;4D;ULTRAKAIF
EMQ;5A;ADVANCE
EMQ;5B;ULTRAKAIF
EMQ;5C;PREMIUM
EMQ;5D;BASE
EMQ;6A;ECONOMY
EMQ;6B;ECONOMY
EMQ;6C;ULTRAKAIF
EMQ;6D;ULTRAKAIF
EMQ;7A;ECONOMY
EMQ;7B;PREMIUM
EMQ;7C;PREMIUM
EMQ;7D;ULTRAKAIF
EMQ;8A;BASE
EMQ;8B;ULTRAKAIF
EMQ;8C;PREMIUM
EMQ;8D;ADVANCE
EMQ;9A;BASE
EMQ;9B;PREMIUM
EMQ;9C;BASE
EMQ;9D;ECONOMY
EMQ;10A;ULTRAKAIF
EMQ;10B;PREMIUM
EMQ;10C;ECONOMY
EMQ;10D;BUISNESS
EMQ;11A;BUISNESS
EMQ;11B;ULTRAKAIF
EMQ;11C;ECONOMY
EMQ;11D;ULTRAKAIF
EMQ;12A;BASE
EMQ;12B;PREMIUM
EMQ;12C;BUISNESS
EMQ;12D;BASE
EMQ;13A;BASE
EMQ;13B;PREMIUM
EMQ;13C;ADVANCE
EMQ;13D;ADVANCE
EMQ;14A;ECONOMY
EMQ;14B;BASE
EMQ;14C;ULTRAKAIF
EMQ;14D;BASE
EMQ;15A;PREMIUM
EMQ;15B;PREMIUM
EMQ;15C;PREMIUM
EMQ;15D;BUISNESS
EMQ;16A;BASE
EMQ;16B;ULTRAKAIF
EMQ;16C;ULTRAKAIF
EMQ;16D;PREMIUM
EMQ;17A;ADVANCE
EMQ;17B;BUISNESS
EMQ;17C;BASE
EMQ;17D;ADVANCE
EMQ;18A;ULTRAKAIF
EMQ;18B;ULTRAKAIF
EMQ;18C;ULTRAKAIF
EMQ;18D;ADVANCE
EMQ;19A;BASE
EMQ;19B;PREMIUM
EMQ;19C;BUISNESS
EMQ;19D;ULTRAKAIF
EMQ;20A;ECONOMY
EMQ;20B;BUISNESS
EMQ;20C;PREMIUM
EMQ;20D;BASE
EMQ;21A;ECONOMY
EMQ;21B;ECONOMY
EMQ;21C;BUISNESS
EMQ;21D;ULTRAKAIF
EMQ;22A;ULTRAKAIF
EMQ;22B;BUISNESS
EMQ;22C;PREMIUM
EMQ;22D;ECONOMY
EMQ;23A;BUISNESS
EMQ;23B;PREMIUM
EMQ;23C;ULTRAKAIF
EMQ;23D;BASE
EMQ;24A;ECONOMY
EMQ;24B;ECONOMY
EMQ;24C;ECONOMY
EMQ;24D;PREMIUM
EMQ;25A;ADVANCE
EMQ;25B;ULTRAKAIF
EMQ;25C;PREMIUM
EMQ;25D;BASE
EMQ;26A;ECONOMY
EMQ;26B;PREMIUM
EMQ;26C;ULTRAKAIF
EMQ;26D;ECONOMY
EMQ;27A;ADVANCE
EMQ;27B;BASE
EMQ;27C;ECONOMY
EMQ;27D;PREMIUM
EMQ;28A;BUISNESS
EMQ;28B;BASE
EMQ;28C;ADVANCE
EMQ;28D;ECONOMY
EMQ;29A;BASE
EMQ;29B;PREMIUM
EMQ;29C;ADVANCE
EMQ;29D;ULTRAKAIF
EMQ;30A;ADVANCE
EMQ;30B;ADVANCE
EMQ;30C;BUISNESS
EMQ;30D;ECONOMY
EMQ;31A;BASE
EMQ;31B;ADVANCE
EMQ;31C;ECONOMY
EMQ;31D;ECONOMY
EMQ;32A;PREMIUM
EMQ;32B;ADVANCE
EMQ;32C;ECONOMY
EMQ;32D;ULTRAKAIF
EMQ;33A;ULTRAKAIF
EMQ;33B;ULTRAKAIF
EMQ;33C;ECONOMY
EMQ;33D;PREMIUM
EMQ;34A;PREMIUM
EMQ;34B;BUISNESS
EMQ;34C;ULTRAKAIF
EMQ;34D;BASE
EMQ;35A;ECONOMY
EMQ;35B;ECONOMY
EMQ;35C;BASE
EMQ;35D;ECONOMY
EMQ;36A;ECONOMY
EMQ;36B;PREMIUM
EMQ;36C;ADVANCE
EMQ;36D;ADVANCE
EMQ;37A;ADVANCE
EMQ;37B;ECONOMY
EMQ;37C;ADVANCE
EMQ;37D;ULTRAKAIF
EMQ;38A;BASE
EMQ;38B;ULTRAKAIF
EMQ;38C;BUISNESS
EMQ;38D;ULTRAKAIF
EMQ;39A;PREMIUM
EMQ;39B;ULTRAKAIF
EMQ;39C;ULTRAKAIF
EMQ;39D;BASE
EMQ;40A;BASE
EMQ;40B;PREMIUM
EMQ;40C;ADVANCE
EMQ;40D;BASE
IER;1A;BASE
IER;1B;ULTRAKAIF
IER;1C;BUISNESS
IER;1D;BASE
IER;2A;ULTRAKAIF
IER;2B;PREMIUM
IER;2C;PREMIUM
IER;2D;BASE
IER;3A;BASE
IER;3B;ADVANCE
IER;3C;ECONOMY
IER;3D;ECONOMY
IER;4A;BUISNESS
IER;4B;ULTRAKAIF
IER;4C;BUISNESS
IER;4D;BASE
IER;5A;PREMIUM
IER;5B;PREMIUM
IER;5C;ULTRAKAIF
IER;5D;ULTRAKAIF
IER;6A;ULTRAKAIF
IER;6B;BASE
IER;6C;PREMIUM
IER;6D;PREMIUM
IER;7A;BASE
IER;7B;ULTRAKAIF
IER;7C;BASE
IER;7D;ADVANCE
IER;8A;PREMIUM
IER;8B;ECONOMY
IER;8C;BUISNESS
IER;8D;BASE
IER;9A;BUISNESS
IER;9B;ECONOMY
IER;9C;ECONOMY
IER;9D;ADVANCE
IER;10A;ECONOMY
IER;10B;ECONOMY
IER;10C;ECONOMY
IER;10D;PREMIUM
IER;11A;PREMIUM
IER;11B;ECONOMY
IER;11C;ECONOMY
IER;11D;ADVANCE
IER;12A;BASE
IER;12B;BUISNESS
IER;12C;BUISNESS
IER;12D;BUISNESS
IER;13A;ECONOMY
IER;13B;PREMIUM
IER;13C;ULTRAKAIF
IER;13D;BUISNESS
IER;14A;BASE
IER;14B;BUISNESS
IER;14C;BUISNESS
IER;14D;BUISNESS
IER;15A;ECONOMY
IER;15B;ECONOMY
IER;15C;BASE
IER;15D;BASE
IER;16A;BUISNESS
IER;16B;ECONOMY
IER;16C;ADVANCE
IER;16D;PREMIUM
IER;17A;ECONOMY
IER;17B;PREMIUM
IER;17C;BUISNESS
IER;17D;PREMIUM
IER;18A;ADVANCE
IER;18B;ULTRAKAIF
IER;18C;BUISNESS
IER;18D;ADVANCE
IER;19A;ECONOMY
IER;19B;ECONOMY
IER;19C;ADVANCE
IER;19D;ADVANCE
IER;20A;BUISNESS
IER;20B;ADVANCE
IER;20C;ADVANCE
IER;20D;ULTRAKAIF
IER;21A;ULTRAKAIF
IER;21B;ADVANCE
IER;21C;ULTRAKAIF
IER;21D;PREMIUM
IER;22A;BASE
IER;22B;BUISNESS
IER;22C;PREMIUM
IER;22D;ULTRAKAIF
IER;23A;BASE
IER;23B;BUISNESS
IER;23C;PREMIUM
IER;23D;BUISNESS
IER;24A;PREMIUM
IER;24B;BUISNESS
IER;24C;ADVANCE
IER;24D;BASE
IER;25A;BASE
IER;25B;PREMIUM
IER;25C;BASE
IER;25D;BUISNESS
IER;26A;BUISNESS
IER;26B;BUISNESS
IER;26C;ECONOMY
IER;26D;ADVANCE
IER;27A;ADVANCE
IER;27B;BASE
IER;27C;ECONOMY
IER;27D;BUISNESS
IER;28A;ULTRAKAIF
IER;28B;ECONOMY
IER;28C;BASE
IER;28D;ECONOMY
IER;29A;ECONOMY
IER;29B;ADVANCE
IER;29C;BASE
IER;29D;PREMIUM
IER;30A;PREMIUM
IER;30B;BASE
IER;30C;BASE
IER;30D;PREMIUM
IER;31A;BUISNESS
IER;31B;ADVANCE
IER;31C;BUISNESS
IER;31D;PREMIUM
IER;32A;BUISNESS
IER;32B;BASE
IER;32C;ECONOMY
IER;32D;BUISNESS
IER;33A;PREMIUM
IER;33B;BUISNESS
IER;33C;BASE
IER;33D;ECONOMY
IER;34A;PREMIUM
IER;34B;PREMIUM
IER;34C;ADVANCE
IER;34D;ULTRAKAIF
IER;35A;BASE
IER;35B;ADVANCE
IER;35C;BUISNESS
IER;35D;BASE
IER;36A;ADVANCE
IER;36B;BUISNESS
IER;36C;PREMIUM
IER;36D;BUISNESS
IER;37A;ADVANCE
IER;37B;PREMIUM
IER;37C;BASE
IER;37D;BUISNESS
IER;38A;BUISNESS
IER;38B;ULTRAKAIF
IER;38C;ADVANCE
IER;38D;ULTRAKAIF
IER;39A;ULTRAKAIF
IER;39B;ECONOMY
IER;39C;BASE
IER;39D;ADVANCE
IER;40A;ECONOMY
IER;40B;PREMIUM
IER;40C;BUISNESS
IER;40D;BASE
XNO;1A;PREMIUM
XNO;1B;ULTRAKAIF
XNO;1C;ADVANCE
XNO;1D;BUISNESS
XNO;2A;ADVANCE
XNO;2B;BASE
XNO;2C;ECONOMY
XNO;2D;ADVANCE
XNO;3A;ULTRAKAIF
XNO;3B;BUISNESS
XNO;3C;PREMIUM
XNO;3D;BASE
XNO;4A;ULTRAKAIF
XNO;4B;BUISNESS
XNO;4C;PREMIUM
XNO;4D;ULTRAKAIF
XNO;5A;BUISNESS
XNO;5B;BUISNESS
XNO;5C;BASE
XNO;5D;ECONOMY
XNO;6A;BASE
XNO;6B;BUISNESS
XNO;6C;ADVANCE
XNO;6D;PREMIUM
XNO;7A;ECONOMY
XNO;7B;ULTRAKAIF
XNO;7C;ECONOMY
XNO;7D;BUISNESS
XNO;8A;ECONOMY
XNO;8B;ECONOMY
XNO;8C;ECONOMY
XNO;8D;ADVANCE
XNO;9A;ADVANCE
XNO;9B;BASE
XNO;9C;PREMIUM
XNO;9D;BASE
XNO;10A;BASE
XNO;10B;BASE
XNO;10C;ADVANCE
XNO;10D;BASE
XNO;11A;BASE
XNO;11B;BASE
XNO;11C;BUISNESS
XNO;11D;ADVANCE
XNO;12A;ECONOMY
XNO;12B;BASE
XNO;12C;BUISNESS
XNO;12D;BUISNESS
XNO;13A;ECONOMY
XNO;13B;PREMIUM
XNO;13C;PREMIUM
XNO;13D;BUISNESS
XNO;14A;ULTRAKAIF
XNO;14B;PREMIUM
XNO;14C;BUISNESS
XNO;14D;BUISNESS
XNO;15A;ADVANCE
XNO;15B;ECONOMY
XNO;15C;ECONOMY
XNO;15D;PREMIUM
XNO;16A;BASE
XNO;16B;BUISNESS
XNO;16C;BUISNESS
XNO;16D;ECONOMY
XNO;17A;ULTRAKAIF
XNO;17B;ADVANCE
XNO;17C;ADVANCE
XNO;17D;ECONOMY
XNO;18A;BUISNESS
XNO;18B;ADVANCE
XNO;18C;ECONOMY
XNO;18D;BASE
XNO;19A;BASE
XNO;19B;ECONOMY
XNO;19C;BUISNESS
XNO;19D;BASE
XNO;20A;BUISNESS
XNO;20B;ADVANCE
XNO;20C;BUISNESS
XNO;20D;ECONOMY
XNO;21A;BUISNESS
XNO;21B;BASE
XNO;21C;ECONOMY
XNO;21D;ECONOMY
XNO;22A;ECONOMY
XNO;22B;ECONOMY
XNO;22C;ECONOMY
XNO;22D;ADVANCE
XNO;23A;ULTRAKAIF
XNO;23B;PREMIUM
XNO;23C;ADVANCE
XNO;23D;BASE
XNO;24A;PREMIUM
XNO;24B;BUISNESS
XNO;24C;ULTRAKAIF
XNO;24D;BASE
XNO;25A;ADVANCE
XNO;25B;BASE
XNO;25C;ULTRAKAIF
XNO;25D;ECONOMY
XNO;26A;ADVANCE
XNO;26B;ECONOMY
XNO;26C;ECONOMY
XNO;26D;ADVANCE
XNO;27A;PREMIUM
XNO;27B;BASE
XNO;27C;ADVANCE
XNO;27D;ECONOMY
XNO;28A;ULTRAKAIF
XNO;28B;BUISNESS
XNO;28C;ULTRAKAIF
XNO;28D;PREMIUM
XNO;29A;PREMIUM
XNO;29B;BASE
XNO;29C;BUISNESS
XNO;29D;ADVANCE
XNO;30A;BASE
XNO;30B;ULTRAKAIF
XNO;30C;ECONOMY
XNO;30D;BUISNESS
XNO;31A;ADVANCE
XNO;31B;BUISNESS
XNO;31C;ECONOMY
XNO;31D;BUISNESS
XNO;32A;ECONOMY
XNO;32B;BASE
XNO;32C;ECONOMY
XNO;32D;ADVANCE
XNO;33A;BASE
XNO;33B;BUISNESS
XNO;33C;ULTRAKAIF
XNO;33D;BASE
XNO;34A;BUISNESS
XNO;34B;PREMIUM
XNO;34C;BUISNESS
XNO;34D;ECONOMY
XNO;35A;BUISNESS
XNO;35B;BUISNESS
XNO;35C;ULTRAKAIF
XNO;35D;ULTRAKAIF
XNO;36A;ADVANCE
XNO;36B;ADVANCE
XNO;36C;BUISNESS
XNO;36D;BUISNESS
XNO;37A;ADVANCE
XNO;37B;ULTRAKAIF
XNO;37C;BUISNESS
XNO;37D;BASE
XNO;38A;ECONOMY
XNO;38B;ADVANCE
XNO;38C;PREMIUM
XNO;38D;BUISNESS
XNO;39A;BASE
XNO;39B;PREMIUM
XNO;39C;BUISNESS
XNO;39D;ULTRAKAIF
XNO;40A;ADVANCE
XNO;40B;BASE
XNO;40C;ADVANCE
XNO;40D;BASE
LVU;1A;BUISNESS
LVU;1B;BASE
LVU;1C;ADVANCE
LVU;1D;PREMIUM
LVU;2A;BUISNESS
LVU;2B;BUISNESS
LVU;2C;ADVANCE
LVU;2D;ECONOMY
LVU;3A;ADVANCE
LVU;3B;ULTRAKAIF
LVU;3C;BASE
LVU;3D;ULTRAKAIF
LVU;4A;PREMIUM
LVU;4B;BUISNESS
LVU;4C;PREMIUM
LVU;4D;PREMIUM
LVU;5A;ULTRAKAIF
LVU;5B;PREMIUM
LVU;5C;ADVANCE
LVU;5D;ULTRAKAIF
LVU;6A;ADVANCE
LVU;6B;ADVANCE
LVU;6C;ADVANCE
LVU;6D;ECONOMY
LVU;7A;BUISNESS
LVU;7B;PREMIUM
LVU;7C;ECONOMY
LVU;7D;ULTRAKAIF
LVU;8A;BUISNESS
LVU;8B;PREMIUM
LVU;8C;PREMIUM
LVU;8D;ADVANCE
LVU;9A;PREMIUM
LVU;9B;ADVANCE
LVU;9C;PREMIUM
LVU;9D;ULTRAKAIF
LVU;10A;ULTRAKAIF
LVU;10B;PREMIUM
LVU;10C;ULTRAKAIF
LVU;10D;BASE
LVU;11A;ADVANCE
LVU;11B;BUISNESS
LVU;11C;BASE
LVU;11D;ECONOMY
LVU;12A;ULTRAKAIF
LVU;12B;ADVANCE
LVU;12C;ADVANCE
LVU;12D;BASE
LVU;13A;ADVANCE
LVU;13B;ADVANCE
LVU;13C;BASE
LVU;13D;ECONOMY
LVU;14A;BASE
LVU;14B;PREMIUM
LVU;14C;BUISNESS
LVU;14D;ECONOMY
LVU;15A;ULTRAKAIF
LVU;15B;BASE
LVU;15C;ULTRAKAIF
LVU;15D;BUISNESS
LVU;16A;ECONOMY
LVU;16B;PREMIUM
LVU;16C;PREMIUM
LVU;16D;ECONOMY
LVU;17A;PREMIUM
LVU;17B;ECONOMY
LVU;17C;BASE
LVU;17D;BASE
LVU;18A;BASE
LVU;18B;BASE
LVU;18C;PREMIUM
LVU;18D;BUISNESS
LVU;19A;BASE
LVU;19B;BUISNESS
LVU;19C;BASE
LVU;19D;BASE
LVU;20A;PREMIUM
LVU;20B;BASE
LVU;20C;BUISNESS
LVU;20D;PREMIUM
LVU;21A;ULTRAKAIF
LVU;21B;ULTRAKAIF
LVU;21C;ULTRAKAIF
LVU;21D;ADVANCE
LVU;22A;ECONOMY
LVU;22B;BUISNESS
LVU;22C;ADVANCE
LVU;22D;ULTRAKAIF
LVU;23A;ULTRAKAIF
LVU;23B;ECONOMY
LVU;23C;BUISNESS
LVU;23D;ECONOMY
LVU;24A;ULTRAKAIF
LVU;24B;ECONOMY
LVU;24C;BUISNESS
LVU;24D;ULTRAKAIF
LVU;25A;ECONOMY
LVU;25B;BASE
LVU;25C;BASE
LVU;25D;BUISNESS
LVU;26A;ADVANCE
LVU;26B;PREMIUM
LVU;26C;ADVANCE
LVU;26D;BUISNESS
LVU;27A;BASE
LVU;27B;ULTRAKAIF
LVU;27C;PREMIUM
LVU;27D;ECONOMY
LVU;28A;ULTRAKAIF
LVU;28B;ULTRAKAIF
LVU;28C;ULTRAKAIF
LVU;28D;BUISNESS
LVU;29A;ADVANCE
LVU;29B;BASE
LVU;29C;ECONOMY
LVU;29D;PREMIUM
LVU;30A;BUISNESS
LVU;30B;ULTRAKAIF
LVU;30C;ECONOMY
LVU;30D;BUISNESS
LVU;31A;ECONOMY
LVU;31B;ADVANCE
LVU;31C;PREMIUM
LVU;31D;PREMIUM
LVU;32A;BUISNESS
LVU;32B;BASE
LVU;32C;ADVANCE
LVU;32D;ADVANCE
LVU;33A;ADVANCE
LVU;33B;ADVANCE
LVU;33C;BUISNESS
LVU;33D;ECONOMY
LVU;34A;PREMIUM
LVU;34B;ULTRAKAIF
LVU;34C;ECONOMY
LVU;34D;ULTRAKAIF
LVU;35A;PREMIUM
LVU;35B;ULTRAKAIF
LVU;35C;ECONOMY
LVU;35D;PREMIUM
LVU;36A;ADVANCE
LVU;36B;BASE
LVU;36C;BUISNESS
LVU;36D;ECONOMY
LVU;37A;ECONOMY
LVU;37B;ULTRAKAIF
LVU;37C;BASE
LVU;37D;ULTRAKAIF
LVU;38A;ULTRAKAIF
LVU;38B;BASE
LVU;38C;PREMIUM
LVU;38D;ADVANCE
LVU;39A;ADVANCE
LVU;39B;ECONOMY
LVU;39C;ADVANCE
LVU;39D;ADVANCE
LVU;40A;BUISNESS
LVU;40B;ULTRAKAIF
LVU;40C;PREMIUM
LVU;40D;PREMIUM
ZDO;1A;BUISNESS
ZDO;1B;ECONOMY
ZDO;1C;ADVANCE
ZDO;1D;ADVANCE
ZDO;2A;BASE
ZDO;2B;ECONOMY
ZDO;2C;BASE
ZDO;2D;ULTRAKAIF
ZDO;3A;ADVANCE
ZDO;3B;BASE
ZDO;3C;ECONOMY
ZDO;3D;BASE
ZDO;4A;ECONOMY
ZDO;4B;ECONOMY
ZDO;4C;ADVANCE
ZDO;4D;BUISNESS
ZDO;5A;ULTRAKAIF
ZDO;5B;ADVANCE
ZDO;5C;BUISNESS
ZDO;5D;ADVANCE
ZDO;6A;BUISNESS
ZDO;6B;PREMIUM
ZDO;6C;BUISNESS
ZDO;6D;BASE
ZDO;7A;ADVANCE
ZDO;7B;BASE
ZDO;7C;BUISNESS
ZDO;7D;PREMIUM
ZDO;8A;BUISNESS
ZDO;8B;ECONOMY
ZDO;8C;PREMIUM
ZDO;8D;ADVANCE
ZDO;9A;BASE
ZDO;9B;PREMIUM
ZDO;9C;ULTRAKAIF
ZDO;9D;BASE
ZDO;10A;ULTRAKAIF
ZDO;10B;BUISNESS
ZDO;10C;ULTRAKAIF
ZDO;10D;BASE
ZDO;11A;BASE
ZDO;11B;ADVANCE
ZDO;11C;PREMIUM
ZDO;11D;ADVANCE
ZDO;12A;BUISNESS
ZDO;12B;ULTRAKAIF
ZDO;12C;PREMIUM
ZDO;12D;BUISNESS
ZDO;13A;ECONOMY
ZDO;13B;ULTRAKAIF
ZDO;13C;ADVANCE
ZDO;13D;ECONOMY
ZDO;14A;BUISNESS
ZDO;14B;ULTRAKAIF
ZDO;14C;BUISNESS
ZDO;14D;ULTRAKAIF
ZDO;15A;ADVANCE
ZDO;15B;ECONOMY
ZDO;15C;PREMIUM
ZDO;15D;BASE
ZDO;16A;ECONOMY
ZDO;16B;BASE
ZDO;16C;BASE
ZDO;16D;BASE
ZDO;17A;ADVANCE
ZDO;17B;ULTRAKAIF
ZDO;17C;ULTRAKAIF
ZDO;17D;PREMIUM
ZDO;18A;BUISNESS
ZDO;18B;ECONOMY
ZDO;18C;ECONOMY
ZDO;18D;BASE
ZDO;19A;BUISNESS
ZDO;19B;PREMIUM
ZDO;19C;ADVANCE
ZDO;19D;ECONOMY
ZDO;20A;ECONOMY
ZDO;20B;BASE
ZDO;20C;ADVANCE
ZDO;20D;ULTRAKAIF
ZDO;21A;BUISNESS
ZDO;21B;PREMIUM
ZDO;21C;ULTRAKAIF
ZDO;21D;PREMIUM
ZDO;22A;BASE
ZDO;22B;ULTRAKAIF
ZDO;22C;BASE
ZDO;22D;ECONOMY
ZDO;23A;ECONOMY
ZDO;23B;BUISNESS
ZDO;23C;ULTRAKAIF
ZDO;23D;PREMIUM
ZDO;24A;ECONOMY
ZDO;24B;BUISNESS
ZDO;24C;BASE
ZDO;24D;BUISNESS
ZDO;25A;BUISNESS
ZDO;25B;ULTRAKAIF
ZDO;25C;BUISNESS
ZDO;25D;ADVANCE
